9.901114645417324889e-01,9.885300494515367742e-01
9.903212879353414655e-01,9.819673355356287603e-01
9.899166503538864292e-01,9.906935342876231898e-01
9.901460801977237658e-01,9.882811673840267153e-01
9.899718647112213388e-01,9.907892188024215452e-01
9.903574008069793155e-01,9.913064386696561758e-01
9.901965320023212724e-01,9.899379778707178001e-01
9.896095846355583703e-01,9.906846942684531809e-01
9.899363352340194711e-01,9.826622931682151840e-01
9.902906753890664548e-01,9.845737414738330306e-01
9.904622042922965885e-01,9.883054055491938827e-01
9.904098274702917148e-01,9.891329955888639169e-01
9.903009794176242941e-01,9.853899333097050350e-01
9.903012576021237301e-01,9.897642416097044427e-01
9.903439105756757233e-01,9.900781973014148862e-01
9.902708162493396582e-01,9.904532093794425895e-01
9.901575420765488245e-01,9.876350951756076579e-01
9.900713236910750892e-01,9.901284157229267580e-01
9.897380497225404250e-01,9.862810749241488484e-01
9.908315297499485919e-01,9.825932036831015459e-01
9.902029608186977416e-01,9.850481928199610326e-01
9.900056578216136494e-01,9.910437039059062370e-01
9.895821020431843085e-01,9.892310942407971375e-01
9.900446516821447274e-01,9.908019211615448629e-01
9.901671926597460649e-01,9.899629349712781856e-01
9.900434069642081170e-01,9.846631008320542167e-01
9.900343797496585774e-01,9.869908833685331340e-01
9.905037872647938224e-01,9.924330601483679626e-01
9.902198218154393272e-01,9.906066632182712883e-01
9.905021723833716818e-01,9.889859697198530863e-01
