5.213570867945427605e-04,9.639239464277724292e-06
4.587994682012807744e-04,1.286159261736534779e-04
4.820209293770450995e-04,1.848692536996712917e-04
4.313463861108137181e-04,5.885298962846528814e-03
5.460810927561760226e-04,3.847861560744834545e-06
4.144114364301354123e-04,1.549228857632936433e-02
3.997660241028970539e-04,2.162621870847942010e-02
4.682477615850897290e-04,4.262248045887487118e-04
4.077685126246483808e-04,1.699810030428166099e-02
4.813417622244473893e-04,6.686747210225461001e-04
5.463872375278167092e-04,4.394788290006821838e-05
4.593348071634894116e-04,1.057388046621369560e-03
5.592446759159759410e-04,1.593670327053330171e-06
4.126604839543723141e-04,4.973204705099883161e-03
4.922137930633416940e-04,1.187533728697461125e-04
5.354766756880940254e-04,1.498269544102920444e-05
4.327289067785232619e-04,6.164975032099840203e-04
7.144062500816721712e-04,1.950369661799533379e-09
7.964450469051954484e-04,1.150817037469478049e-11
3.890598831090843167e-04,2.481756591968369285e-01
4.948326071889646433e-04,5.676000491299132726e-04
4.029791774274659811e-04,1.790879507857560948e-02
4.045046315267177765e-04,8.976010957547296554e-02
3.784291112288120274e-04,3.628528222207287601e-02
3.910513811947864639e-04,6.903404814160621350e-02
4.458045097411255059e-04,8.482862985216564665e-04
3.742181641417438175e-04,3.402639278233777348e-02
4.051436336301199510e-04,3.170454914271539359e-02
4.295009888903588455e-04,2.316790093105638645e-02
4.752741044064693406e-04,1.020183479693685273e-04
