5.153843709003360640e-01,5.199264224351701769e-01
5.159440094462910409e-01,5.107540939856832773e-01
5.165959168968004001e-01,4.986172307763225287e-01
5.156608129121639239e-01,5.153444498641611693e-01
5.151922543790814490e-01,5.237790310822488804e-01
5.164874818691352898e-01,4.974607707309956495e-01
5.149044797267064988e-01,5.280563075719103550e-01
5.147413313940149004e-01,5.349662888472550559e-01
5.157968150141033492e-01,5.115056406372440190e-01
5.158023689577769799e-01,5.075710510864136493e-01
5.159401356070799638e-01,5.113042811610367666e-01
5.154226434891951980e-01,5.232568180567875871e-01
5.153583465719396850e-01,5.196840484425145901e-01
5.158065173790321589e-01,5.155547748187588875e-01
5.153558340650510328e-01,5.213852127648768153e-01
5.159382298237685793e-01,5.112862557813366848e-01
5.146615918959062119e-01,5.385638239712599029e-01
5.167190152327774122e-01,4.961341972059087335e-01
5.165510457766686603e-01,5.017439245735211273e-01
5.165490356784858683e-01,5.052369758628192375e-01
5.168446633935041001e-01,4.966865415080592983e-01
5.162078375306567990e-01,5.099133199349464851e-01
5.160648339109835669e-01,5.055052566188064089e-01
5.155425403685677255e-01,5.211918801901388454e-01
5.159452198291123448e-01,5.119463699125179623e-01
5.158921774804764437e-01,5.149593682340204426e-01
5.161306229214066565e-01,5.074984912635561729e-01
5.164098025269731052e-01,5.130604765864633654e-01
5.150193903549341590e-01,5.227210445936597560e-01
5.155665161460133428e-01,5.212496524899673522e-01
