5.041547681964088090e-01,5.025355491899134996e-01
5.039415809275075153e-01,5.047303252675952034e-01
5.042080786807184856e-01,5.022733494696666190e-01
5.042638830408762152e-01,5.010913798520699736e-01
5.039105271571292510e-01,5.073254466011103414e-01
5.044446086495245618e-01,4.971439848809934281e-01
5.042786249140975841e-01,4.990277009321191781e-01
5.037609018204185496e-01,5.084878690466770879e-01
5.040995388371544150e-01,5.045844428521475411e-01
5.045003302659869515e-01,4.954733755419434282e-01
5.038855377097045674e-01,5.041216972129249907e-01
5.040319870728940943e-01,5.033356165394313742e-01
5.041820331774190533e-01,5.016151017744160390e-01
5.041066220832328693e-01,5.041865275064807417e-01
5.040919339589343684e-01,5.048220349470845525e-01
5.042593399394498244e-01,5.004434800358474877e-01
5.035633830306174286e-01,5.126763836870270596e-01
5.039566856476248580e-01,5.055594165941827978e-01
5.041134932913998723e-01,5.042659110145542023e-01
5.041922697716562096e-01,5.004238683739893334e-01
5.037847739045067108e-01,5.086862010789575672e-01
5.042177055879928371e-01,5.001981518832976370e-01
5.043002798031926970e-01,4.984945409626198587e-01
5.038329669528405219e-01,5.055896998541614673e-01
5.044212566695293054e-01,4.974716339855461689e-01
5.040379576521125671e-01,5.029251181271863214e-01
5.043109210310240398e-01,4.973106064416968342e-01
5.034501240413814527e-01,5.157334248351976846e-01
5.043016560556572436e-01,4.972994462261003390e-01
5.039601583414409225e-01,5.067556910585685470e-01
